region	farm	housing	ownership	residential_area	householder_rel	sex	age_code	marrige_status	education	learn_status	preschool_child	preschool_child_num	economic	sideline	hour_dayjob	hour_sideline	industry	job	job_status	wage_earner_work_form	offday	monthly_income
23	2	2	1	105	3	1	1	1	1	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
23	2	4	1	45	2	2	3	2	3	1	1	2	1	1	24	12	6	4	1	2	5	3
23	2	2	2	109	1	1	6	2	3	1	2	-1	1	2	12	-1	2	7	1	2	1	4
23	2	3	1	50	1	1	5	2	2	1	2	-1	1	2	80	-1	5	8	3	-1	1	5
23	2	2	1	82	3	1	1	1	2	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
23	2	1	2	72	1	1	4	4	4	5	2	-1	1	2	44	-1	5	9	1	1	5	3
23	2	4	1	40	3	1	2	1	3	1	2	-1	1	2	70	-1	6	4	1	1	1	4
23	2	2	1	85	2	2	4	2	3	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
23	2	2	1	86	3	2	2	1	4	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
23	2	4	1	59	2	2	4	2	3	1	2	-1	1	2	60	-1	4	5	4	-1	1	1
23	2	3	1	50	6	2	5	2	2	1	2	-1	1	1	56	35	2	4	1	1	1	4
23	2	3	1	99	1	1	4	2	3	1	2	-1	1	2	84	-1	6	4	2	-1	6	3
23	2	4	2	40	1	1	4	2	3	1	2	-1	1	2	45	-1	3	1	3	-1	5	5
23	2	2	1	86	1	1	6	2	2	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	3
23	2	2	1	109	6	1	6	3	2	1	2	-1	1	2	50	-1	4	7	1	2	5	9
23	2	2	1	105	1	1	4	2	3	3	2	-1	1	2	50	-1	9	4	1	1	3	7
23	2	2	2	105	1	1	5	2	5	1	2	-1	1	2	60	-1	10	2	1	1	3	8
23	2	1	2	72	3	1	1	1	3	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
23	2	2	1	105	1	1	4	2	5	1	2	-1	1	2	72	-1	4	3	1	1	2	9
23	2	2	1	105	1	1	3	2	3	1	1	1	1	2	72	-1	2	8	1	1	1	7
23	2	2	1	109	1	1	3	2	4	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
23	2	2	1	82	3	1	1	1	2	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
23	2	2	1	43	1	2	4	4	3	1	2	-1	1	2	72	-1	10	4	1	1	1	5
23	2	1	1	129	2	2	6	2	1	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
23	2	2	1	161	1	1	4	2	3	1	2	-1	1	2	70	-1	10	4	2	-1	1	8
23	2	1	3	26	1	1	2	1	5	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
23	2	2	1	30	1	2	5	4	1	1	2	-1	1	2	70	-1	2	7	1	1	1	4
23	2	4	2	69	1	1	3	2	3	1	2	-1	1	2	60	-1	5	8	3	-1	1	8
23	2	1	2	42	1	2	3	4	4	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	3
23	2	1	1	129	3	1	3	1	3	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
23	2	2	1	85	3	2	1	1	2	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
23	2	2	2	85	3	2	1	1	2	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
23	2	2	1	85	1	1	5	2	5	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	10
23	2	3	2	40	1	1	4	4	3	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	2
23	2	2	1	96	2	2	5	2	3	1	2	-1	1	2	49	-1	2	8	1	1	1	3
23	2	4	3	23	1	1	3	4	3	1	2	-1	1	2	16	-1	3	7	3	-1	5	3
23	2	2	2	85	2	2	3	2	5	1	1	1	1	2	44	-1	10	2	1	1	2	6
23	2	2	1	86	3	1	1	1	2	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
23	2	4	1	45	3	1	1	1	1	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
23	2	1	1	99	1	1	6	2	5	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	3
23	2	3	1	50	3	1	1	1	1	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
23	2	1	2	99	2	2	4	2	3	1	2	-1	1	2	84	-1	4	5	4	-1	6	1
23	2	1	1	99	4	1	3	2	4	5	1	2	1	2	50	-1	8	2	3	-1	1	3
23	2	2	2	85	1	1	3	2	5	1	1	1	1	2	45	-1	8	2	1	1	3	7
23	2	2	2	85	1	1	3	2	4	2	2	-1	1	2	50	-1	3	2	2	-1	1	7
23	2	3	2	50	1	1	3	2	5	5	1	1	1	2	40	-1	10	5	1	1	2	5
23	2	2	1	85	3	2	1	1	3	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
23	2	2	1	138	2	2	3	2	4	1	1	2	1	2	47	-1	2	3	1	1	3	6
23	2	2	1	82	2	2	4	2	3	1	2	-1	1	2	44	-1	10	2	1	1	1	5
23	2	2	1	138	1	1	4	2	4	1	1	2	1	2	40	-1	2	3	2	-1	1	11
23	2	3	1	50	6	1	6	2	1	1	2	-1	1	2	48	-1	2	8	1	2	3	3
23	2	2	1	109	1	1	5	2	3	1	2	-1	1	2	48	-1	10	7	1	1	1	5
23	2	1	1	46	1	1	6	2	1	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	2
23	2	2	1	161	1	1	5	2	3	1	2	-1	1	2	85	-1	4	5	2	-1	1	6
23	2	3	1	50	3	1	1	1	1	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
23	2	3	1	30	2	2	3	2	3	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
23	2	2	2	138	1	2	4	2	5	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	11
23	2	2	1	109	3	1	2	1	4	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
23	1	1	1	83	2	2	6	2	1	1	2	-1	1	2	42	-1	4	5	3	-1	5	2
23	2	2	1	105	3	1	2	1	5	1	2	-1	1	2	50	-1	8	2	1	1	3	7
23	2	2	1	96	3	2	2	1	5	1	2	-1	1	2	10	-1	10	2	1	2	6	2
23	2	2	3	46	2	2	3	2	5	1	1	3	2	-1	-1	-1	-1		-1	-1	-1	1
23	1	1	1	83	1	1	5	2	3	1	2	-1	1	1	35	28	4	5	3	-1	6	4
23	2	2	1	86	1	1	4	2	3	1	2	-1	1	2	40	-1	2	2	1	1	3	6
23	2	4	1	59	1	1	4	2	3	1	2	-1	1	2	60	-1	4	5	3	-1	1	8
23	2	2	2	85	3	2	1	1	1	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
23	2	2	1	82	2	2	4	2	3	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	3
23	2	2	2	85	1	1	4	2	3	1	2	-1	1	2	30	-1	5	8	3	-1	3	7
23	2	2	1	89	1	1	5	2	3	1	2	-1	1	2	66	-1	4	5	1	1	1	4
23	2	2	2	109	2	2	5	2	3	1	2	-1	1	1	9	1	7	5	3	-1	3	7
23	2	4	1	45	1	1	3	2	4	1	1	1	1	2	54	-1	5	9	1	1	5	5
23	2	2	2	138	3	2	1	1	1	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
23	2	2	1	46	1	1	4	1	2	1	2	-1	1	2	54	-1	2	7	1	1	1	4
23	2	2	1	86	2	2	6	2	1	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
23	2	2	1	82	1	1	4	2	3	1	2	-1	1	2	84	-1	4	1	2	-1	1	9
23	2	3	1	99	3	1	1	1	2	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
23	2	3	1	43	6	2	4	3	2	5	2	-1	1	2	20	-1	6	5	3	-1	1	3
23	2	2	2	46	1	1	3	2	3	1	1	2	1	2	70	-1	4	5	1	1	4	4
23	2	2	1	89	2	2	4	2	3	1	2	-1	1	2	46	-1	3	3	1	1	1	8
23	2	2	1	105	2	2	4	2	3	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
23	2	2	1	105	3	2	1	1	2	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
23	2	3	1	50	3	1	1	1	2	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
23	2	2	2	85	3	2	1	1	2	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
23	2	2	1	105	1	1	5	2	3	1	1	1	1	2	84	-1	4	8	1	1	5	5
23	2	2	1	105	2	2	4	2	3	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
23	2	2	2	105	3	2	1	1	2	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
23	2	2	1	105	3	1	1	1	1	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
23	2	2	1	105	1	2	3	2	5	1	1	1	1	2	44	-1	10	2	1	1	3	8
23	2	1	2	72	6	2	6	3	2	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	2
23	2	3	2	54	2	2	3	2	3	1	2	-1	1	2	45	-1	2	7	1	1	2	5
23	2	2	1	105	3	2	1	1	5	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
23	2	3	1	50	2	2	3	2	3	1	2	-1	1	2	60	-1	2	3	1	1	1	4
24	2	2	1	86	1	1	4	2	5	1	2	-1	1	2	50	-1	7	3	1	1	3	9
24	2	1	1	83	1	1	5	2	3	1	2	-1	1	2	40	-1	4	5	1	1	3	5
24	2	2	1	59	3	2	1	1	1	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
24	2	3	2	79	1	2	3	2	4	1	1	2	2	-1	-1	-1	-1		-1	-1	-1	6
24	2	2	1	59	3	2	1	1	5	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
24	2	1	1	95	2	2	3	2	3	1	1	2	2	-1	-1	-1	-1		-1	-1	-1	1
24	2	2	1	59	1	1	3	2	4	1	2	-1	1	2	60	-1	3	4	1	1	1	4
24	2	2	1	59	1	1	5	2	3	1	2	-1	1	2	40	-1	2	7	1	1	3	9
24	2	2	1	59	2	2	5	2	3	1	2	-1	1	2	40	-1	10	4	1	2	2	3
24	2	1	3	33	1	2	2	1	5	2	2	-1	1	2	42	-1	6	4	1	2	5	3
24	2	1	1	99	2	2	6	2	3	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	2
24	2	2	1	85	3	1	2	1	5	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
24	2	1	1	116	3	1	2	1	4	1	2	-1	1	2	49	-1	10	2	1	1	6	5
24	2	2	1	99	3	2	2	1	5	1	2	-1	1	2	40	-1	10	3	1	1	3	6
24	2	2	2	53	1	2	3	4	3	1	2	-1	1	1	16	15	9	9	1	2	3	4
24	1	1	1	83	1	1	6	2	2	1	2	-1	1	2	80	-1	5	8	1	1	1	5
24	2	2	1	85	3	2	3	1	5	1	2	-1	1	2	55	-1	10	2	1	1	3	4
24	2	2	1	59	3	1	1	1	2	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
24	2	4	1	148	3	2	2	1	5	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
24	2	3	3	43	1	2	2	1	4	1	2	-1	1	2	35	-1	10	2	1	1	3	4
24	2	2	1	125	1	1	5	2	3	1	2	-1	1	2	48	-1	2	1	1	1	4	8
24	2	3	3	30	1	2	2	1	5	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	3
24	1	1	2	83	3	2	2	1	5	4	2	-1	1	2	16	-1	1	6	4	-1	5	1
24	2	2	1	85	1	1	5	2	4	2	2	-1	1	2	40	-1	5	3	1	1	3	8
24	2	1	1	83	2	2	4	2	3	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
24	2	2	1	85	2	2	5	2	3	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
24	2	2	1	59	3	2	1	1	3	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
24	2	1	3	99	1	1	4	2	5	1	2	-1	1	2	50	-1	7	3	1	1	3	7
24	2	2	1	96	1	1	4	2	3	1	2	-1	1	2	66	-1	2	8	1	1	1	9
24	2	2	1	96	2	2	3	2	3	1	2	-1	1	2	42	-1	10	2	1	1	2	3
24	2	1	3	99	1	1	3	2	4	2	1	1	1	2	72	-1	5	8	1	1	1	7
24	2	5	1	66	1	1	3	2	3	1	1	2	1	2	58	-1	10	5	3	-1	6	6
24	2	2	1	59	2	2	4	2	3	1	2	-1	1	2	48	-1	2	8	1	2	5	3
24	2	2	1	96	2	2	4	2	3	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
24	2	2	1	96	3	2	1	1	2	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
24	2	2	3	59	3	2	1	1	1	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
24	2	1	3	33	3	1	1	1	2	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
24	2	2	1	56	1	2	5	2	1	1	2	-1	1	1	40	8	10	4	1	1	3	3
24	2	2	1	99	1	1	5	2	4	1	2	-1	1	2	60	-1	10	2	1	1	3	7
24	1	1	2	83	3	2	2	1	5	4	2	-1	1	2	72	-1	10	4	1	1	1	3
24	2	2	1	59	3	1	1	1	1	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
24	2	2	1	85	1	1	4	2	5	1	2	-1	1	2	47	-1	4	1	2	-1	1	10
24	2	2	1	59	3	1	1	1	1	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
24	2	1	3	46	8	2	2	1	5	4	2	-1	1	2	36	-1	2	8	1	1	1	4
24	2	2	1	85	3	1	1	1	3	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
24	2	1	1	109	1	1	6	2	3	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	6
24	2	1	2	26	1	1	4	2	4	1	2	-1	1	2	56	-1	3	7	1	1	1	6
24	2	5	1	66	2	2	3	2	3	1	1	2	1	2	63	-1	10	5	4	-1	6	1
24	2	2	2	52	1	1	4	2	3	1	2	-1	1	2	60	-1	5	7	1	1	1	6
24	2	1	1	60	1	1	6	2	4	1	2	-1	1	2	40	-1	3	3	1	1	3	5
24	2	2	3	40	3	2	1	1	3	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
24	2	2	1	85	1	1	6	2	3	1	2	-1	1	2	40	-1	10	1	2	-1	2	8
24	2	2	1	99	1	1	4	2	3	1	2	-1	1	2	78	-1	5	8	3	-1	1	11
24	2	1	3	26	1	1	4	2	5	1	2	-1	1	2	72	-1	5	8	1	1	1	5
24	2	2	1	59	2	2	3	2	3	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
24	2	2	3	59	1	1	3	2	3	1	1	1	1	2	48	-1	4	9	1	1	1	5
24	2	2	1	96	3	2	2	1	5	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
24	1	1	2	83	2	2	5	2	3	1	2	-1	1	2	48	-1	4	5	3	-1	5	3
24	2	1	2	26	3	2	1	1	3	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
24	2	3	1	79	2	2	5	2	1	1	2	-1	1	2	84	-1	10	9	1	1	6	2
24	2	1	2	66	3	2	1	1	4	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
24	2	2	1	59	6	2	6	2	0	-1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
24	2	2	1	96	3	1	1	1	2	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
24	2	4	3	33	2	2	3	2	3	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
24	2	5	3	82	2	2	4	2	3	1	2	-1	1	2	84	-1	4	5	3	-1	1	7
24	2	1	1	95	1	1	3	2	3	1	1	2	1	2	72	-1	6	4	1	1	1	5
24	2	2	1	96	1	2	6	2	1	1	2	-1	1	2	40	-1	7	9	1	1	3	3
24	2	2	1	59	3	1	1	1	4	4	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
24	1	1	2	83	1	1	5	2	3	1	2	-1	1	2	54	-1	1	6	3	-1	5	6
24	2	2	2	60	1	1	5	2	4	1	2	-1	1	2	50	-1	3	3	1	1	2	6
24	2	1	1	116	3	2	2	1	4	1	2	-1	1	2	70	-1	10	2	1	1	6	5
24	2	2	1	96	1	1	5	2	5	1	2	-1	1	2	44	-1	10	2	1	1	2	10
24	2	1	1	99	1	1	6	2	5	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	5
24	2	1	1	60	2	2	6	2	2	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
24	2	2	1	59	2	2	3	2	3	1	2	-1	1	2	30	-1	10	4	3	-1	5	3
24	2	1	1	116	1	2	5	3	2	1	2	-1	1	2	80	-1	6	4	2	-1	6	5
24	2	2	1	86	1	1	4	2	6	3	2	-1	1	2	80	-1	10	2	1	1	6	9
24	1	1	2	83	3	2	1	1	1	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
24	2	2	1	86	3	1	1	1	1	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
24	2	2	2	60	3	2	1	1	2	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
24	2	2	3	40	1	2	3	4	3	1	2	-1	1	2	70	-1	6	4	1	1	6	3
24	2	2	1	59	3	1	1	1	2	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
24	2	2	1	85	3	2	1	1	3	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
24	2	1	2	26	3	2	1	1	3	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
24	2	2	1	125	3	2	2	1	5	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
24	2	2	1	86	2	2	3	2	3	1	2	-1	1	2	56	-1	7	3	1	1	3	9
24	2	2	1	85	3	1	1	1	2	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
24	2	2	1	85	3	1	1	1	1	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
24	2	2	1	85	1	2	5	2	3	1	2	-1	1	2	40	-1	10	3	1	1	3	5
24	2	2	1	85	3	1	1	1	5	2	2	-1	1	2	20	-1	4	5	1	2	5	2
24	2	1	1	154	2	2	4	2	3	1	2	-1	1	2	24	-1	10	4	1	2	5	4
24	2	2	1	59	2	2	3	2	3	1	1	1	2	-1	-1	-1	-1		-1	-1	-1	1
24	2	2	2	56	1	1	2	2	3	1	1	1	1	2	50	-1	2	8	1	2	3	5
24	2	1	3	99	2	2	2	2	4	1	1	1	1	2	54	-1	4	3	1	1	1	4
24	2	2	1	59	2	2	4	2	3	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
24	2	2	1	125	3	1	2	1	5	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
24	1	1	1	83	2	2	6	2	1	1	2	-1	1	2	12	-1	1	6	3	-1	5	3
24	2	2	1	99	1	1	6	2	3	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	6
24	2	2	1	85	2	2	3	2	4	1	2	-1	1	2	40	-1	8	3	1	1	3	5
24	2	1	2	26	2	2	4	2	3	1	2	-1	1	2	60	-1	10	4	3	-1	1	5
24	2	2	1	125	3	2	2	1	5	1	2	-1	1	2	5	-1	10	2	1	2	5	2
24	2	2	1	85	1	1	4	2	4	1	2	-1	1	2	48	-1	10	2	2	-1	1	7
24	2	2	1	96	3	2	1	1	3	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
24	2	1	3	33	1	2	4	2	2	1	2	-1	1	2	40	-1	4	9	1	1	3	4
24	2	2	1	125	2	2	3	2	4	1	2	-1	1	2	50	-1	10	2	1	1	2	3
24	2	1	1	43	1	2	6	3	1	1	2	-1	1	2	12	-1	10	9	1	2	6	2
24	2	1	1	154	3	2	2	1	5	2	2	-1	1	2	14	-1	4	5	1	2	5	2
24	2	2	1	85	6	2	6	2	1	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
24	2	3	1	79	1	1	6	2	1	1	2	-1	1	2	20	-1	3	7	1	2	6	3
24	2	2	1	125	1	1	4	2	5	1	2	-1	1	2	54	-1	3	1	1	1	1	9
24	2	4	1	148	1	1	5	2	5	1	2	-1	1	2	40	-1	10	2	1	1	2	10
24	2	2	1	96	1	2	5	2	2	1	2	-1	1	2	60	-1	6	4	1	1	1	3
24	2	2	1	86	2	2	4	2	5	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
24	2	2	1	76	2	2	2	2	4	1	2	-1	1	2	40	-1	9	3	1	1	3	5
24	2	1	1	99	2	2	5	2	3	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
24	2	2	1	99	2	2	4	2	3	1	2	-1	1	2	30	-1	4	5	1	1	5	2
24	2	2	1	59	3	1	1	1	2	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
24	2	2	2	52	3	1	1	1	2	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
24	2	2	1	99	2	2	5	2	3	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
24	2	2	2	52	2	2	3	2	3	1	2	-1	1	2	72	-1	10	4	3	-1	1	6
24	2	2	1	96	2	1	6	2	5	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
24	2	2	1	56	3	1	4	1	3	5	2	-1	1	2	30	-1	3	9	1	2	5	4
24	2	2	1	59	3	2	1	1	2	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
24	2	2	3	59	2	2	3	2	3	1	1	1	1	2	48	-1	10	2	1	1	2	3
24	2	2	1	56	2	2	3	2	5	1	1	1	2	-1	-1	-1	-1		-1	-1	-1	1
24	2	4	2	52	1	1	2	1	4	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	2
24	2	1	1	154	1	1	4	2	3	1	2	-1	1	2	60	-1	10	7	1	1	1	6
24	2	2	1	59	1	1	3	2	3	1	2	-1	1	2	60	-1	5	8	1	2	5	4
24	2	2	1	125	3	2	1	1	2	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
24	2	4	3	33	1	1	2	1	5	1	2	-1	1	2	55	-1	3	3	1	1	1	4
24	2	1	2	26	3	1	1	1	2	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
24	2	2	1	99	3	1	1	1	3	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
24	2	1	1	60	2	1	5	2	4	5	2	-1	1	2	50	-1	5	8	1	1	1	4
24	2	2	1	85	3	2	2	1	4	1	2	-1	1	2	60	-1	4	5	1	1	1	4
24	2	4	1	148	2	2	5	2	5	1	2	-1	1	2	35	-1	10	2	1	1	3	7
24	2	2	1	59	2	2	3	2	4	1	1	1	1	2	30	-1	4	5	1	2	1	3
24	2	1	1	109	2	2	6	2	3	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
24	2	1	1	60	1	2	4	2	3	1	2	-1	1	2	70	-1	6	5	1	1	6	4
24	2	2	1	59	3	1	1	1	1	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
24	2	2	1	59	2	2	3	2	4	1	2	-1	1	2	38	-1	3	3	4	-1	3	3
24	2	2	1	59	3	1	1	1	2	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
24	2	2	1	59	1	1	3	2	3	1	1	1	1	2	76	-1	10	2	1	1	1	4
24	2	2	2	53	3	2	1	1	2	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
24	2	5	3	82	1	1	4	2	3	1	2	-1	1	1	56	3	4	7	1	1	2	6
24	2	2	1	96	3	2	1	1	5	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
24	2	1	1	89	2	2	5	2	3	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
24	2	2	1	59	1	1	4	2	3	1	2	-1	1	2	50	-1	5	8	3	-1	3	4
24	2	2	1	85	2	2	5	2	3	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
24	2	1	3	99	6	2	6	3	3	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
24	2	2	1	85	2	2	3	2	4	5	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
24	2	2	1	56	3	1	3	1	5	1	2	-1	1	2	72	-1	2	7	3	-1	1	9
24	2	2	1	59	1	1	4	2	3	1	2	-1	1	2	40	-1	2	7	1	1	3	5
24	2	2	1	56	1	1	3	2	5	1	1	1	1	2	60	-1	9	3	1	1	6	6
24	2	2	1	96	2	2	4	2	3	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
24	2	2	3	30	1	1	5	2	1	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	2
24	2	2	1	96	3	2	3	1	5	1	2	-1	1	2	48	-1	10	2	1	1	1	5
24	2	2	1	59	1	1	3	2	3	1	2	-1	1	2	48	-1	3	1	2	-1	1	7
24	2	2	1	85	2	2	4	2	3	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
24	2	4	3	53	1	1	2	2	2	1	2	-1	1	2	72	-1	4	9	1	1	1	5
24	2	2	1	125	3	2	4	1	5	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
24	2	2	3	40	3	1	1	1	2	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
24	2	3	3	33	1	2	2	1	4	1	2	-1	1	2	56	-1	10	4	3	-1	1	5
24	2	2	1	59	2	2	3	2	4	1	1	1	1	2	65	-1	2	3	1	1	1	4
24	2	2	1	125	1	2	6	3	3	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	5
24	2	2	2	56	1	1	1	1	2	1	2	-1	1	2	54	-1	6	9	1	2	1	4
24	2	2	1	59	9	1	2	1	5	4	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
24	2	2	1	59	1	1	3	2	6	3	1	1	1	1	50	6	10	2	1	1	3	6
24	2	2	1	85	1	1	5	2	5	1	2	-1	1	2	40	-1	8	2	3	-1	3	5
24	2	5	3	82	3	2	1	1	3	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
24	2	4	3	33	1	1	3	2	3	1	2	-1	1	2	56	-1	3	7	2	-1	6	9
24	2	1	3	46	1	2	2	1	4	1	2	-1	1	2	60	-1	4	5	1	1	1	4
24	2	2	1	59	3	2	1	1	1	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
24	2	2	1	59	6	1	6	2	3	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
24	2	2	1	125	3	1	1	1	2	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
24	2	1	1	99	1	1	6	2	4	5	2	-1	2	-1	-1	-1	-1		-1	-1	-1	4
24	2	2	1	59	1	1	5	4	3	1	2	-1	1	2	30	-1	2	2	3	-1	1	7
24	2	1	3	99	2	2	4	2	5	1	2	-1	1	2	72	-1	10	2	2	-1	1	7
24	2	2	1	59	2	2	3	2	5	1	1	1	2	-1	-1	-1	-1		-1	-1	-1	1
24	2	2	1	85	6	1	6	2	3	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
24	2	5	3	82	3	2	1	1	1	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
24	2	2	1	56	1	2	6	3	0	-1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	2
24	2	4	3	53	2	2	2	2	3	1	2	-1	1	2	24	-1	4	9	1	1	4	4
24	2	2	3	30	2	2	5	2	1	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
24	2	2	1	96	1	1	4	2	5	1	2	-1	1	2	55	-1	3	3	1	1	2	11
24	2	1	3	99	3	1	1	1	3	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
24	2	2	1	59	1	1	4	2	5	1	1	1	1	2	42	-1	3	2	1	1	2	6
